id_ubigeo,ubigeo_reniec,departamento,provincia,distrito,latitud,longitud
679,060901,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,-6.6258,-78.9442
680,060910,CAJAMARCA,SANTA CRUZ,ANDABAMBA,-6.6628,-78.8169
681,060902,CAJAMARCA,SANTA CRUZ,CATACHE,-6.6736,-79.0328
682,060903,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,-6.5761,-78.8675
683,060904,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,-6.5925,-78.8958
684,060905,CAJAMARCA,SANTA CRUZ,NINABAMBA,-6.6497,-78.7875
685,060906,CAJAMARCA,SANTA CRUZ,PULAN,-6.7389,-78.9203
686,060911,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,-6.6914,-78.9161
687,060907,CAJAMARCA,SANTA CRUZ,SEXI,-6.5642,-79.0514
688,060908,CAJAMARCA,SANTA CRUZ,UTICYACU,-6.6067,-78.7939
689,060909,CAJAMARCA,SANTA CRUZ,YAUYUCAN,-6.6772,-78.8186
690,240101,CALLAO,CALLAO,CALLAO,-12.0631,-77.1469
691,240102,CALLAO,CALLAO,BELLAVISTA,-12.0625,-77.1292
692,240104,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,-12.0394,-77.0903
693,240105,CALLAO,CALLAO,LA PERLA,-12.0658,-77.1081
694,240103,CALLAO,CALLAO,LA PUNTA,-12.0728,-77.1633
695,240106,CALLAO,CALLAO,VENTANILLA,-11.8772,-77.1278
696,240107,CALLAO,CALLAO,MI PERU,-11.855,-77.125
697,070101,CUSCO,CUSCO,CUSCO,-13.5192,-71.9767
698,070102,CUSCO,CUSCO,CCORCA,-13.5847,-72.0592
699,070103,CUSCO,CUSCO,POROY,-13.4944,-72.0447
700,070104,CUSCO,CUSCO,SAN JERONIMO,-13.5444,-71.8836
701,070105,CUSCO,CUSCO,SAN SEBASTIAN,-13.5303,-71.9369
702,070106,CUSCO,CUSCO,SANTIAGO,-13.5258,-71.9831
703,070107,CUSCO,CUSCO,SAYLLA,-13.57,-71.8278
704,070108,CUSCO,CUSCO,WANCHAQ,-13.5214,-71.9667
705,070201,CUSCO,ACOMAYO,ACOMAYO,-13.9194,-71.6836
706,070202,CUSCO,ACOMAYO,ACOPIA,-14.0575,-71.4933
707,070203,CUSCO,ACOMAYO,ACOS,-13.9511,-71.7381
708,070207,CUSCO,ACOMAYO,MOSOC LLACTA,-14.1203,-71.4731
709,070204,CUSCO,ACOMAYO,POMACANCHI,-14.0336,-71.5742
710,070205,CUSCO,ACOMAYO,RONDOCAN,-13.7794,-71.7819
711,070206,CUSCO,ACOMAYO,SANGARARA,-13.9472,-71.6033
712,070301,CUSCO,ANTA,ANTA,-13.4578,-72.1475
713,070309,CUSCO,ANTA,ANCAHUASI,-13.4572,-72.3008
714,070308,CUSCO,ANTA,CACHIMAYO,-13.4778,-72.0689
715,070302,CUSCO,ANTA,CHINCHAYPUJIO,-13.6297,-72.2331
716,070303,CUSCO,ANTA,HUAROCONDO,-13.4158,-72.2075
717,070304,CUSCO,ANTA,LIMATAMBO,-13.4797,-72.4428
718,070305,CUSCO,ANTA,MOLLEPATA,-13.5092,-72.5278
719,070306,CUSCO,ANTA,PUCYURA,-13.4789,-72.1111
720,070307,CUSCO,ANTA,ZURITE,-13.4558,-72.2558
721,070401,CUSCO,CALCA,CALCA,-13.3211,-71.9556
722,070402,CUSCO,CALCA,COYA,-13.3864,-71.8983
723,070403,CUSCO,CALCA,LAMAY,-13.3644,-71.9208
724,070404,CUSCO,CALCA,LARES,-13.1042,-72.0447
725,070405,CUSCO,CALCA,PISAC,-13.4206,-71.8506
726,070406,CUSCO,CALCA,SAN SALVADOR,-13.4919,-71.7786
727,070407,CUSCO,CALCA,TARAY,-13.4278,-71.8669
728,070408,CUSCO,CALCA,YANATILE,-12.6817,-72.2772
729,070501,CUSCO,CANAS,YANAOCA,-14.2167,-71.4322
730,070502,CUSCO,CANAS,CHECCA,-14.4733,-71.3947
731,070503,CUSCO,CANAS,KUNTURKANKI,-14.5347,-71.3069
732,070504,CUSCO,CANAS,LANGUI,-14.4322,-71.2728
733,070505,CUSCO,CANAS,LAYO,-14.4942,-71.1556
734,070506,CUSCO,CANAS,PAMPAMARCA,-14.1475,-71.4603
735,070507,CUSCO,CANAS,QUEHUE,-14.3803,-71.4556
736,070508,CUSCO,CANAS,TUPAC AMARU,-14.1639,-71.4761
737,070601,CUSCO,CANCHIS,SICUANI,-14.2381,-71.2308
738,070603,CUSCO,CANCHIS,CHECACUPE,-14.0253,-71.4539
739,070602,CUSCO,CANCHIS,COMBAPATA,-14.1019,-71.43
740,070604,CUSCO,CANCHIS,MARANGANI,-14.3567,-71.1686
741,070605,CUSCO,CANCHIS,PITUMARCA,-13.9803,-71.4175
742,070606,CUSCO,CANCHIS,SAN PABLO,-14.2022,-71.315
743,070607,CUSCO,CANCHIS,SAN PEDRO,-14.1861,-71.3431
744,070608,CUSCO,CANCHIS,TINTA,-14.1453,-71.4072
745,070701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,-14.4533,-72.0822
746,070702,CUSCO,CHUMBIVILCAS,CAPACMARCA,-14.0072,-72.0025
747,070704,CUSCO,CHUMBIVILCAS,CHAMACA,-14.3025,-71.8522
748,070703,CUSCO,CHUMBIVILCAS,COLQUEMARCA,-14.2853,-72.04
749,070705,CUSCO,CHUMBIVILCAS,LIVITACA,-14.3128,-71.6897
750,070706,CUSCO,CHUMBIVILCAS,LLUSCO,-14.3375,-72.1136
751,070707,CUSCO,CHUMBIVILCAS,QUIÑOTA,-14.3111,-72.1386
752,070708,CUSCO,CHUMBIVILCAS,VELILLE,-14.5086,-71.8811
753,070801,CUSCO,ESPINAR,ESPINAR,-14.7931,-71.4133
754,070802,CUSCO,ESPINAR,CONDOROMA,-15.3006,-71.1383
755,070803,CUSCO,ESPINAR,COPORAQUE,-14.8003,-71.5317
756,070804,CUSCO,ESPINAR,OCORURO,-15.0519,-71.1292
757,070805,CUSCO,ESPINAR,PALLPATA,-14.8903,-71.21
758,070806,CUSCO,ESPINAR,PICHIGUA,-14.6781,-71.4064
759,070807,CUSCO,ESPINAR,SUYCKUTAMBO,-15.0086,-71.6433
760,070808,CUSCO,ESPINAR,ALTO PICHIGUA,-14.7769,-71.2508
761,070901,CUSCO,LA CONVENCION,SANTA ANA,-12.8628,-72.6933
762,070902,CUSCO,LA CONVENCION,ECHARATE,-12.7681,-72.5761
763,070903,CUSCO,LA CONVENCION,HUAYOPATA,-13.0047,-72.5544
764,070904,CUSCO,LA CONVENCION,MARANURA,-12.9628,-72.6647
765,070905,CUSCO,LA CONVENCION,OCOBAMBA,-12.8717,-72.4472
766,070908,CUSCO,LA CONVENCION,QUELLOUNO,-12.6367,-72.5572
767,070909,CUSCO,LA CONVENCION,QUIMBIRI,-12.62,-73.7892
768,070906,CUSCO,LA CONVENCION,SANTA TERESA,-13.1306,-72.5939
769,070907,CUSCO,LA CONVENCION,VILCABAMBA,-13.0631,-72.9344
770,070910,CUSCO,LA CONVENCION,PICHARI,-12.5194,-73.8292
771,070911,CUSCO,LA CONVENCION,INKAWASI,-13.29,-73.2656
772,070912,CUSCO,LA CONVENCION,VILLA VIRGEN,-13.0028,-73.5128
773,070913,CUSCO,LA CONVENCION,VILLA KINTIARINA,-12.9189,-73.5283
774,070915,CUSCO,LA CONVENCION,MEGANTONI,-11.7203,-72.9464
775,071001,CUSCO,PARURO,PARURO,-13.7617,-71.8478
776,071002,CUSCO,PARURO,ACCHA,-13.9711,-71.8314
777,071003,CUSCO,PARURO,CCAPI,-13.8531,-72.0825
778,071004,CUSCO,PARURO,COLCHA,-13.8519,-71.8033
779,071005,CUSCO,PARURO,HUANOQUITE,-13.6819,-72.0181
780,071006,CUSCO,PARURO,OMACHA,-14.0694,-71.7381
781,071008,CUSCO,PARURO,PACCARITAMBO,-13.7564,-71.9567
782,071009,CUSCO,PARURO,PILLPINTO,-13.9536,-71.7606
783,071007,CUSCO,PARURO,YAURISQUE,-13.6653,-71.9206
784,071101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.3178,-71.5967
785,071102,CUSCO,PAUCARTAMBO,CAICAY,-13.5972,-71.6967
786,071104,CUSCO,PAUCARTAMBO,CHALLABAMBA,-13.215,-71.6486
787,071103,CUSCO,PAUCARTAMBO,COLQUEPATA,-13.3603,-71.6736
788,071106,CUSCO,PAUCARTAMBO,HUANCARANI,-13.5033,-71.6544
789,071105,CUSCO,PAUCARTAMBO,KOSÑIPATA,-12.9094,-71.4033
790,071201,CUSCO,QUISPICANCHI,URCOS,-13.6878,-71.6253
791,071202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,-13.6733,-71.6778
792,071203,CUSCO,QUISPICANCHI,CAMANTI,-13.2314,-70.7544
793,071204,CUSCO,QUISPICANCHI,CCARHUAYO,-13.5953,-71.3997
794,071205,CUSCO,QUISPICANCHI,CCATCA,-13.6053,-71.5636
795,071206,CUSCO,QUISPICANCHI,CUSIPATA,-13.9069,-71.5025
796,071207,CUSCO,QUISPICANCHI,HUARO,-13.6903,-71.6403
797,071208,CUSCO,QUISPICANCHI,LUCRE,-13.6339,-71.7367
798,071209,CUSCO,QUISPICANCHI,MARCAPATA,-13.5917,-70.975
799,071210,CUSCO,QUISPICANCHI,OCONGATE,-13.6267,-71.3883
800,071211,CUSCO,QUISPICANCHI,OROPESA,-13.5944,-71.7631
801,071212,CUSCO,QUISPICANCHI,QUIQUIJANA,-13.8225,-71.5425
802,071301,CUSCO,URUBAMBA,URUBAMBA,-13.3056,-72.1161
803,071302,CUSCO,URUBAMBA,CHINCHERO,-13.3919,-72.0489
804,071303,CUSCO,URUBAMBA,HUAYLLABAMBA,-13.3381,-72.065
805,071304,CUSCO,URUBAMBA,MACHUPICCHU,-13.1542,-72.5256
806,071305,CUSCO,URUBAMBA,MARAS,-13.3325,-72.1564
807,071306,CUSCO,URUBAMBA,OLLANTAYTAMBO,-13.2589,-72.2633
808,071307,CUSCO,URUBAMBA,YUCAY,-13.3217,-72.0839
809,080101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,-12.7869,-74.9714
810,080102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,-12.6644,-75.3242
811,080103,HUANCAVELICA,HUANCAVELICA,ACORIA,-12.6425,-74.8617
812,080104,HUANCAVELICA,HUANCAVELICA,CONAYCA,-12.52,-75.0067
813,080105,HUANCAVELICA,HUANCAVELICA,CUENCA,-12.4331,-75.0389
814,080106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,-13.0319,-74.9469
815,080108,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,-12.4092,-75.1783
816,080109,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,-12.5,-74.9978
817,080110,HUANCAVELICA,HUANCAVELICA,LARIA,-12.5611,-75.0369
818,080111,HUANCAVELICA,HUANCAVELICA,MANTA,-12.6206,-75.2111
819,080112,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,-12.5344,-74.9325
820,080113,HUANCAVELICA,HUANCAVELICA,MOYA,-12.4233,-75.1539
821,080114,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,-12.595,-75.0197
822,080115,HUANCAVELICA,HUANCAVELICA,PALCA,-12.6569,-74.9803
823,080116,HUANCAVELICA,HUANCAVELICA,PILCHACA,-12.4014,-75.0839
824,080117,HUANCAVELICA,HUANCAVELICA,VILCA,-12.4772,-75.1833
825,080118,HUANCAVELICA,HUANCAVELICA,YAULI,-12.7692,-74.8508
826,080119,HUANCAVELICA,HUANCAVELICA,ASCENSION,-12.7853,-74.9769
827,080120,HUANCAVELICA,HUANCAVELICA,HUANDO,-12.5642,-74.9478
828,080201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,-12.8431,-74.5692
829,080203,HUANCAVELICA,ACOBAMBA,ANDABAMBA,-12.6936,-74.6233
830,080202,HUANCAVELICA,ACOBAMBA,ANTA,-12.8122,-74.6383
831,080204,HUANCAVELICA,ACOBAMBA,CAJA,-12.9172,-74.4658
832,080205,HUANCAVELICA,ACOBAMBA,MARCAS,-12.8903,-74.3981
833,080206,HUANCAVELICA,ACOBAMBA,PAUCARA,-12.7297,-74.6664
834,080207,HUANCAVELICA,ACOBAMBA,POMACOCHA,-12.8739,-74.5317
835,080208,HUANCAVELICA,ACOBAMBA,ROSARIO,-12.7208,-74.5825
836,080301,HUANCAVELICA,ANGARAES,LIRCAY,-12.9828,-74.7183
837,080302,HUANCAVELICA,ANGARAES,ANCHONGA,-12.9131,-74.6914
838,080303,HUANCAVELICA,ANGARAES,CALLANMARCA,-12.8667,-74.6233
839,080312,HUANCAVELICA,ANGARAES,CCOCHACCASA,-12.9253,-74.7703
840,080305,HUANCAVELICA,ANGARAES,CHINCHO,-12.9728,-74.3672
841,080304,HUANCAVELICA,ANGARAES,CONGALLA,-12.9558,-74.4922
842,080307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,-12.9186,-74.61
843,080306,HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,-12.9428,-74.7017
844,080308,HUANCAVELICA,ANGARAES,JULCAMARCA,-13.0147,-74.4444
845,080309,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,-13.0761,-74.4117
846,080310,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,-13.1131,-74.4189
847,080311,HUANCAVELICA,ANGARAES,SECCLLA,-13.0511,-74.4836
848,080401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,-13.2833,-75.3183
849,080402,HUANCAVELICA,CASTROVIRREYNA,ARMA,-13.1264,-75.5419
850,080403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,-13.0347,-75.5703
851,080405,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,-13.2931,-75.5425
852,080408,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,-13.0372,-75.6083
853,080406,HUANCAVELICA,CASTROVIRREYNA,COCAS,-13.2758,-75.3728
854,080409,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,-13.2197,-75.5339
855,080410,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,-13.0944,-75.6772
856,080414,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,-13.3114,-75.41
857,080422,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,-13.2039,-75.6344
858,080429,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,-13.0719,-75.1403
859,080427,HUANCAVELICA,CASTROVIRREYNA,TANTARA,-13.0742,-75.6447
860,080428,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,-13.3825,-75.4325
861,080701,HUANCAVELICA,CHURCAMPA,CHURCAMPA,-12.7392,-74.3872
862,080702,HUANCAVELICA,CHURCAMPA,ANCO,-12.6825,-74.5872
863,080703,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,-12.5169,-74.5458
864,080704,HUANCAVELICA,CHURCAMPA,EL CARMEN,-12.7269,-74.4808
865,080705,HUANCAVELICA,CHURCAMPA,LA MERCED,-12.7881,-74.3586
866,080706,HUANCAVELICA,CHURCAMPA,LOCROJA,-12.7403,-74.4419
867,080707,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,-12.5539,-74.5319
868,080708,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,-12.8058,-74.39
869,080709,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,-12.5781,-74.4117
870,080710,HUANCAVELICA,CHURCAMPA,PACHAMARCA,-12.5156,-74.5267
871,080711,HUANCAVELICA,CHURCAMPA,COSME,-12.5733,-74.6583
872,080604,HUANCAVELICA,HUAYTARA,HUAYTARA,-13.6047,-75.3531
873,080601,HUANCAVELICA,HUAYTARA,AYAVI,-13.7031,-75.3511
874,080602,HUANCAVELICA,HUAYTARA,CORDOVA,-14.0408,-75.185
875,080603,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,-13.5342,-75.3144
876,080605,HUANCAVELICA,HUAYTARA,LARAMARCA,-13.9486,-75.0356
877,080606,HUANCAVELICA,HUAYTARA,OCOYO,-14.0081,-75.0225
878,080607,HUANCAVELICA,HUAYTARA,PILPICHACA,-13.3303,-74.9772
879,080608,HUANCAVELICA,HUAYTARA,QUERCO,-13.9794,-74.9769
880,080609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,-13.5286,-75.3275
881,080610,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,-13.5025,-75.2933
882,080611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,-13.7953,-75.2492
883,080612,HUANCAVELICA,HUAYTARA,SAN ISIDRO,-13.9564,-75.2381
884,080613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,-13.8253,-75.2575
885,080614,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,-14.0561,-74.9764
886,080615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,-13.7372,-75.2436
887,080616,HUANCAVELICA,HUAYTARA,TAMBO,-13.6894,-75.275
888,080501,HUANCAVELICA,TAYACAJA,PAMPAS,-12.3992,-74.8683
889,080502,HUANCAVELICA,TAYACAJA,ACOSTAMBO,-12.3656,-75.055
890,080503,HUANCAVELICA,TAYACAJA,ACRAQUIA,-12.4064,-74.9011
891,080504,HUANCAVELICA,TAYACAJA,AHUAYCHA,-12.4078,-74.8911
892,080506,HUANCAVELICA,TAYACAJA,COLCABAMBA,-12.4092,-74.6794
893,080509,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,-12.3894,-74.8592
894,080511,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,-12.0483,-74.5947
895,080512,HUANCAVELICA,TAYACAJA,HUARIBAMBA,-12.2797,-74.9383
896,080515,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,-12.3292,-75.0694
897,080517,HUANCAVELICA,TAYACAJA,PAZOS,-12.2594,-75.0706
898,080518,HUANCAVELICA,TAYACAJA,QUISHUAR,-12.2436,-74.7772
899,080519,HUANCAVELICA,TAYACAJA,SALCABAMBA,-12.2017,-74.7806
900,080526,HUANCAVELICA,TAYACAJA,SALCAHUASI,-12.1042,-74.7517
901,080520,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,-12.0939,-74.8639
902,080523,HUANCAVELICA,TAYACAJA,SURCUBAMBA,-12.1164,-74.6306
903,080525,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,-12.1519,-74.5444
904,080528,HUANCAVELICA,TAYACAJA,QUICHUAS,-12.4725,-74.7675
905,080529,HUANCAVELICA,TAYACAJA,ANDAYMARCA,-12.3153,-74.6353
906,080530,HUANCAVELICA,TAYACAJA,ROBLE,-12.2167,-74.4897
907,080531,HUANCAVELICA,TAYACAJA,PICHOS,-12.2364,-74.9386
908,080532,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,-12.3142,-74.89
909,090101,HUANUCO,HUANUCO,HUANUCO,-9.93,-76.2397
910,090110,HUANUCO,HUANUCO,AMARILIS,-9.94,-76.2406
911,090102,HUANUCO,HUANUCO,CHINCHAO,-9.8017,-76.0708
912,090103,HUANUCO,HUANUCO,CHURUBAMBA,-9.8261,-76.1339
913,090104,HUANUCO,HUANUCO,MARGOS,-10.0053,-76.5233
914,090105,HUANUCO,HUANUCO,QUISQUI,-9.9047,-76.3925
915,090106,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,-9.9808,-76.2842
916,090107,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,-10.0564,-76.4856
917,090108,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,-9.8625,-76.17
918,090109,HUANUCO,HUANUCO,YARUMAYO,-10.0044,-76.4686
919,090111,HUANUCO,HUANUCO,PILLCO MARCA,-9.9608,-76.2492
920,090112,HUANUCO,HUANUCO,YACUS,-9.9861,-76.5058
921,090113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,-9.7864,-75.9994
922,090201,HUANUCO,AMBO,AMBO,-10.1292,-76.2044
923,090202,HUANUCO,AMBO,CAYNA,-10.2725,-76.3883
924,090203,HUANUCO,AMBO,COLPAS,-10.2683,-76.4153
925,090204,HUANUCO,AMBO,CONCHAMARCA,-10.0358,-76.2169
926,090205,HUANUCO,AMBO,HUACAR,-10.1594,-76.2367
927,090206,HUANUCO,AMBO,SAN FRANCISCO,-10.3428,-76.2919
928,090207,HUANUCO,AMBO,SAN RAFAEL,-10.3378,-76.1822
929,090208,HUANUCO,AMBO,TOMAY KICHWA,-10.0775,-76.2125
930,090301,HUANUCO,DOS DE MAYO,LA UNION,-9.8378,-76.8036
931,090307,HUANUCO,DOS DE MAYO,CHUQUIS,-9.6764,-76.7053
932,090312,HUANUCO,DOS DE MAYO,MARIAS,-9.6075,-76.7067
933,090314,HUANUCO,DOS DE MAYO,PACHAS,-9.7067,-76.7711
934,090316,HUANUCO,DOS DE MAYO,QUIVILLA,-9.6,-76.7258
935,090317,HUANUCO,DOS DE MAYO,RIPAN,-9.8286,-76.8031
936,090321,HUANUCO,DOS DE MAYO,SHUNQUI,-9.7311,-76.7833
937,090322,HUANUCO,DOS DE MAYO,SILLAPATA,-9.7572,-76.7747
938,090323,HUANUCO,DOS DE MAYO,YANAS,-9.7144,-76.7503
939,090901,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,-9.0381,-76.9525
940,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,-8.8847,-77.1231
941,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,-9.0953,-76.8364
942,090902,HUANUCO,HUACAYBAMBA,PINRA,-8.9247,-77.015
943,090401,HUANUCO,HUAMALIES,LLATA,-9.5497,-76.8186
944,090402,HUANUCO,HUAMALIES,ARANCAY,-9.1714,-76.7514
945,090403,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,-9.4231,-76.7714
946,090404,HUANUCO,HUAMALIES,JACAS GRANDE,-9.54,-76.7367
947,090405,HUANUCO,HUAMALIES,JIRCAN,-9.2469,-76.7192
948,090406,HUANUCO,HUAMALIES,MIRAFLORES,-9.4939,-76.8186
949,090407,HUANUCO,HUAMALIES,MONZON,-9.28,-76.3967
950,090408,HUANUCO,HUAMALIES,PUNCHAO,-9.4622,-76.8197
951,090409,HUANUCO,HUAMALIES,PUÑOS,-9.5006,-76.8839
952,090410,HUANUCO,HUAMALIES,SINGA,-9.3886,-76.8125
953,090411,HUANUCO,HUAMALIES,TANTAMAYO,-9.3925,-76.72
954,090601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,-9.2981,-76.0006
955,090602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,-9.1878,-75.9547
956,090603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,-9.2056,-75.8358
957,090606,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,-8.9322,-76.1161
958,090604,HUANUCO,LEONCIO PRADO,LUYANDO,-9.2481,-75.9942
959,090605,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,-9.4428,-75.9711
960,090607,HUANUCO,LEONCIO PRADO,PUCAYACU,-8.7497,-76.1211
961,090608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,-9.2797,-76.0089
962,090609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,-9.0786,-76.0606
963,090610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,-9.0236,-76.0667
964,090501,HUANUCO,MARAÑON,HUACRACHUCO,-8.6047,-77.1492
965,090502,HUANUCO,MARAÑON,CHOLON,-8.6558,-76.8753
966,090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,-8.7678,-77.1861
967,090506,HUANUCO,MARAÑON,LA MORADA,-8.7944,-76.2497
968,090507,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,-8.6528,-76.3147
969,090701,HUANUCO,PACHITEA,PANAO,-9.8975,-75.9942
970,090702,HUANUCO,PACHITEA,CHAGLLA,-9.8447,-75.9028
971,090704,HUANUCO,PACHITEA,MOLINO,-9.9108,-76.0167
972,090706,HUANUCO,PACHITEA,UMARI,-9.8642,-76.0444
973,090802,HUANUCO,PUERTO INCA,PUERTO INCA,-9.3789,-74.9658
974,090803,HUANUCO,PUERTO INCA,CODO DEL POZUZO,-9.67,-75.4625
975,090801,HUANUCO,PUERTO INCA,HONORIA,-8.7694,-74.7092
976,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,-8.9344,-74.7014
977,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,-9.6283,-74.9747
978,091001,HUANUCO,LAURICOCHA,JESUS,-10.0783,-76.6314
979,091002,HUANUCO,LAURICOCHA,BAÑOS,-10.0764,-76.7356
980,091007,HUANUCO,LAURICOCHA,JIVIA,-10.0233,-76.6803
981,091004,HUANUCO,LAURICOCHA,QUEROPALCA,-10.1814,-76.8031
982,091006,HUANUCO,LAURICOCHA,RONDOS,-9.9844,-76.6883
983,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-9.9764,-76.6769
984,091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,-10.1425,-76.6256
985,091101,HUANUCO,YAROWILCA,CHAVINILLO,-9.8589,-76.6089
986,091103,HUANUCO,YAROWILCA,CAHUAC,-9.8528,-76.6306
987,091104,HUANUCO,YAROWILCA,CHACABAMBA,-9.9003,-76.6111
988,091102,HUANUCO,YAROWILCA,APARICIO POMARES,-9.7478,-76.6481
989,091105,HUANUCO,YAROWILCA,JACAS CHICO,-9.8864,-76.5031
990,091106,HUANUCO,YAROWILCA,OBAS,-9.7953,-76.6658
991,091107,HUANUCO,YAROWILCA,PAMPAMARCA,-9.7053,-76.7025
992,091108,HUANUCO,YAROWILCA,CHORAS,-9.9103,-76.6058
993,100101,ICA,ICA,ICA,-14.0636,-75.7292
994,100102,ICA,ICA,LA TINGUIÑA,-14.0333,-75.7106
995,100103,ICA,ICA,LOS AQUIJES,-14.0964,-75.6906
996,100114,ICA,ICA,OCUCAJE,-14.3467,-75.6722
997,100113,ICA,ICA,PACHACUTEC,-14.1519,-75.6919
998,100104,ICA,ICA,PARCONA,-14.0539,-75.6856
999,100105,ICA,ICA,PUEBLO NUEVO,-14.1272,-75.7058
1000,100106,ICA,ICA,SALAS,-13.9858,-75.7722
1001,100107,ICA,ICA,SAN JOSE DE LOS MOLINOS,-13.9331,-75.6708
1002,100108,ICA,ICA,SAN JUAN BAUTISTA,-14.0114,-75.7353
1003,100109,ICA,ICA,SANTIAGO,-14.1858,-75.7144
1004,100110,ICA,ICA,SUBTANJALLA,-14.0186,-75.7581
1005,100112,ICA,ICA,TATE,-14.1558,-75.7081
1006,100111,ICA,ICA,YAUCA DEL ROSARIO,-14.0989,-75.4769
1007,100201,ICA,CHINCHA,CHINCHA ALTA,-13.4183,-76.1325
1008,100209,ICA,CHINCHA,ALTO LARAN,-13.4425,-76.0833
1009,100202,ICA,CHINCHA,CHAVIN,-13.0764,-75.9131
1010,100203,ICA,CHINCHA,CHINCHA BAJA,-13.4594,-76.1656
1011,100204,ICA,CHINCHA,EL CARMEN,-13.4994,-76.0578
1012,100205,ICA,CHINCHA,GROCIO PRADO,-13.3981,-76.1561
1013,100210,ICA,CHINCHA,PUEBLO NUEVO,-13.4042,-76.1275
1014,100211,ICA,CHINCHA,SAN JUAN DE YANAC,-13.2111,-75.7872
1015,100206,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,-13.0492,-75.6478
1016,100207,ICA,CHINCHA,SUNAMPE,-13.4275,-76.1636
